559, 303, 0
559, 303, 0.2
454, 302, 0.2
454, 302, 0
461, 309, 0
455, 311, 0
473, 319, 0
485, 315, 0
454, 303, 0
478, 301, 0
478, 301, 0.2
516, 301, 0.2
516, 301, 0
481, 307, 0
481, 307, 0.2
560, 297, 0.2
560, 297, 0
530, 297, 0
530, 297, 0.2
585, 295, 0.2
585, 295, 0
547, 300, 0
547, 300, 0.2
580, 307, 0.2
580, 307, 0
592, 303, 0
590, 292, 0
592, 300, 0
625, 303, 0
639, 291, 0
591, 291, 0
591, 291, 0.2
475, 291, 0.2
475, 291, 0
495, 289, 0
480, 284, 0
480, 284, 0.2
452, 284, 0.2
452, 284, 0
464, 285, 0
464, 285, 0.2
512, 281, 0.2
512, 281, 0
524, 280, 0
524, 280, 0.2
491, 283, 0.2
491, 283, 0
508, 281, 0
508, 281, 0.2
443, 272, 0.2
443, 272, 0
453, 277, 0
453, 277, 0.2
245, 270, 0.2
245, 270, 0
247, 279, 0
247, 279, 0.2
496, 278, 0.2
496, 278, 0
528, 279, 0
507, 269, 0
507, 269, 0.2
139, 285, 0.2
139, 285, 0
163, 281, 0
147, 267, 0
153, 279, 0
142, 278, 0
142, 278, 0.2
639, 277, 0.2
639, 277, 0
631, 265, 0
634, 275, 0
623, 280, 0
593, 270, 0
565, 276, 0
565, 276, 0.2
456, 265, 0.2
456, 265, 0
453, 274, 0
453, 274, 0.2
261, 263, 0.2
261, 263, 0
263, 269, 0
263, 269, 0.2
75, 259, 0.2
75, 259, 0
86, 267, 0
86, 267, 0.2
561, 259, 0.2
561, 259, 0
558, 271, 0
562, 260, 0
568, 272, 0
575, 271, 0
575, 271, 0.2
186, 262, 0.2
186, 262, 0
201, 260, 0
201, 260, 0.2
564, 248, 0.2
564, 248, 0
566, 256, 0
566, 256, 0.2
406, 244, 0.2
406, 244, 0
400, 255, 0
431, 280, 0
435, 319, 0
442, 333, 0
451, 330, 0
444, 329, 0
450, 320, 0
442, 320, 0
436, 280, 0
408, 251, 0
400, 252, 0
400, 252, 0.2
242, 238, 0.2
242, 238, 0
254, 254, 0
254, 254, 0.2
584, 234, 0.2
584, 234, 0
576, 242, 0
576, 242, 0.2
591, 233, 0.2
591, 233, 0
584, 238, 0
584, 238, 0.2
55, 231, 0.2
55, 231, 0
49, 242, 0
55, 248, 0
28, 254, 0
51, 259, 0
60, 278, 0
32, 298, 0
18, 294, 0
8, 279, 0
24, 301, 0
37, 300, 0
39, 309, 0
23, 316, 0
31, 319, 0
0, 322, 0
5, 341, 0
23, 343, 0
0, 348, 0
0, 355, 0
39, 338, 0
23, 338, 0
26, 329, 0
43, 326, 0
20, 323, 0
53, 308, 0
62, 326, 0
67, 324, 0
73, 304, 0
49, 307, 0
43, 301, 0
60, 291, 0
63, 267, 0
73, 268, 0
59, 253, 0
88, 258, 0
59, 252, 0
59, 252, 0.2
234, 259, 0.2
234, 259, 0
230, 272, 0
228, 266, 0
211, 270, 0
207, 226, 0
210, 272, 0
220, 273, 0
133, 293, 0
98, 310, 0
91, 301, 0
75, 303, 0
90, 303, 0
96, 313, 0
82, 319, 0
75, 310, 0
69, 323, 0
83, 322, 0
54, 357, 0
64, 356, 0
99, 313, 0
127, 296, 0
101, 316, 0
96, 340, 0
112, 320, 0
127, 321, 0
140, 344, 0
142, 328, 0
167, 309, 0
215, 318, 0
162, 296, 0
216, 298, 0
212, 286, 0
140, 294, 0
230, 279, 0
230, 279, 0.2
429, 224, 0.2
429, 224, 0
413, 239, 0
413, 239, 0.2
0, 220, 0.2
0, 220, 0
10, 252, 0
10, 252, 0.2
79, 219, 0.2
79, 219, 0
69, 221, 0
75, 245, 0
81, 243, 0
81, 243, 0.2
593, 216, 0.2
593, 216, 0
590, 224, 0
603, 228, 0
603, 228, 0.2
315, 216, 0.2
315, 216, 0
326, 222, 0
326, 222, 0.2
635, 214, 0.2
635, 214, 0
628, 237, 0
639, 232, 0
630, 229, 0
639, 226, 0
639, 226, 0.2
200, 218, 0.2
200, 218, 0
192, 223, 0
188, 219, 0
197, 214, 0
189, 213, 0
179, 225, 0
175, 214, 0
172, 232, 0
172, 232, 0.2
125, 211, 0.2
125, 211, 0
115, 279, 0
107, 285, 0
109, 268, 0
106, 292, 0
125, 284, 0
125, 284, 0.2
45, 207, 0.2
45, 207, 0
45, 217, 0
37, 220, 0
41, 229, 0
45, 222, 0
47, 237, 0
46, 224, 0
60, 220, 0
62, 246, 0
74, 249, 0
65, 246, 0
64, 220, 0
58, 219, 0
63, 218, 0
47, 218, 0
47, 218, 0.2
387, 206, 0.2
387, 206, 0
371, 221, 0
384, 222, 0
384, 222, 0.2
310, 208, 0.2
310, 208, 0
316, 207, 0
316, 207, 0.2
476, 205, 0.2
476, 205, 0
484, 208, 0
484, 208, 0.2
501, 201, 0.2
501, 201, 0
501, 217, 0
501, 217, 0.2
239, 195, 0.2
239, 195, 0
244, 217, 0
250, 203, 0
250, 203, 0.2
326, 195, 0.2
326, 195, 0
369, 197, 0
369, 197, 0.2
431, 192, 0.2
431, 192, 0
422, 194, 0
424, 214, 0
424, 214, 0.2
131, 189, 0.2
131, 189, 0
113, 194, 0
112, 205, 0
114, 196, 0
114, 196, 0.2
42, 182, 0.2
42, 182, 0
26, 189, 0
26, 189, 0.2
63, 179, 0.2
63, 179, 0
62, 193, 0
62, 193, 0.2
260, 178, 0.2
260, 178, 0
262, 189, 0
262, 189, 0.2
203, 177, 0.2
203, 177, 0
206, 222, 0
219, 221, 0
207, 221, 0
207, 221, 0.2
144, 168, 0.2
144, 168, 0
140, 177, 0
153, 184, 0
153, 184, 0.2
107, 171, 0.2
107, 171, 0
113, 177, 0
122, 172, 0
131, 184, 0
125, 169, 0
125, 169, 0.2
197, 163, 0.2
197, 163, 0
198, 185, 0
198, 185, 0.2
378, 161, 0.2
378, 161, 0
380, 172, 0
380, 172, 0.2
316, 161, 0.2
316, 161, 0
316, 161, 0.2
84, 148, 0.2
84, 148, 0
89, 184, 0
97, 184, 0
88, 187, 0
86, 198, 0
82, 189, 0
67, 190, 0
80, 189, 0
85, 200, 0
98, 183, 0
98, 183, 0.2
1, 141, 0.2
1, 141, 0
6, 152, 0
12, 145, 0
12, 145, 0.2
99, 136, 0.2
99, 136, 0
124, 136, 0
124, 136, 0.2
199, 130, 0.2
199, 130, 0
203, 175, 0
223, 174, 0
204, 173, 0
204, 173, 0.2
451, 127, 0.2
451, 127, 0
437, 127, 0
437, 127, 0.2
112, 124, 0.2
112, 124, 0
120, 131, 0
147, 130, 0
142, 143, 0
142, 135, 0
147, 142, 0
150, 130, 0
160, 131, 0
153, 135, 0
165, 167, 0
154, 134, 0
173, 132, 0
165, 131, 0
168, 125, 0
129, 124, 0
121, 131, 0
121, 124, 0
121, 124, 0.2
148, 123, 0.2
148, 123, 0
138, 123, 0
138, 123, 0.2
4, 119, 0.2
4, 119, 0
0, 138, 0
9, 125, 0
13, 143, 0
24, 133, 0
24, 133, 0.2
451, 70, 0.2
451, 70, 0
459, 64, 0
459, 64, 0.2
470, 63, 0.2
470, 63, 0
459, 66, 0
459, 66, 0.2
410, 55, 0.2
410, 55, 0
403, 64, 0
419, 83, 0
403, 64, 0
403, 64, 0.2
268, 81, 0.2
268, 81, 0
254, 146, 0
260, 176, 0
320, 144, 0
322, 157, 0
363, 149, 0
415, 168, 0
408, 128, 0
380, 139, 0
357, 129, 0
344, 109, 0
314, 138, 0
291, 143, 0
267, 137, 0
271, 108, 0
300, 93, 0
345, 99, 0
371, 90, 0
400, 99, 0
391, 75, 0
375, 62, 0
348, 55, 0
298, 59, 0
298, 59, 0.2
459, 46, 0.2
459, 46, 0
470, 45, 0
470, 45, 0.2
488, 39, 0.2
488, 39, 0
504, 38, 0
504, 38, 0.2
135, 36, 0.2
135, 36, 0
136, 41, 0
136, 41, 0.2
468, 20, 0.2
468, 20, 0
453, 38, 0
453, 38, 0.2
332, 0, 0.2
332, 0, 0
374, 11, 0
400, 42, 0
370, 7, 0
370, 7, 0.2
303, 0, 0.2
303, 0, 0
265, 27, 0
158, 40, 0
262, 29, 0
229, 81, 0
219, 126, 0
218, 112, 0
245, 51, 0
245, 51, 0.2
